Date Published,Product Title,Advisory Title,Category,Post Link
4 October 2024,baby bright watermelon hya facial foam,FDA Advisory No.2024-1359 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “BABY BRIGHT WATERMELON & HYA FACIAL FOAM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1359-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-baby-bright-watermelon-hya-facial-foam/
4 October 2024,baby bright clear acne gel acne spot dragon blood gel,FDA Advisory No.2024-1358 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “BABY BRIGHT CLEAR ACNE GEL & ACNE SPOT DRAGON BLOOD GEL”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1358-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-baby-bright-clear-acne-gel-acne-spot-dragon-blood-gel/
4 October 2024,cathy doll beauty to go mini lip cheek creamy matte 06 cannes,FDA Advisory No.2024-1357 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CATHY DOLL BEAUTY TO GO MINI LIP & CHEEK CREAMY MATTE #06 CANNES”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1357-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-cathy-doll-beauty-to-go-mini-lip-cheek-creamy-matte-06-cannes/
4 October 2024,dr yanhee green soap,FDA Advisory No.2024-1356 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL GREEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1356-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-gree/
4 October 2024,dr yanhee green night cream,FDA Advisory No.2024-1356 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL GREEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1356-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-gree/
4 October 2024,dr yanhee green one night serum,FDA Advisory No.2024-1356 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL GREEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1356-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-gree/
4 October 2024,dr yanhee green sunblock,FDA Advisory No.2024-1356 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL GREEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1356-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-gree/
4 October 2024,dr yanhee green night collagen,FDA Advisory No.2024-1356 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL GREEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1356-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-gree/
4 October 2024,dr yanhee facial cream set skincare whitening melasma thailand rejuv set green,FDA Advisory No.2024-1356 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL GREEN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1356-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-gree/
4 October 2024,dr yanhee purple night cream,FDA Advisory No.2024-1355 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL PURPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1355-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-purple/
4 October 2024,dr yanhee purple one night serum,FDA Advisory No.2024-1355 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL PURPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1355-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-purple/
4 October 2024,dr yanhee purple sunblock,FDA Advisory No.2024-1355 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL PURPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1355-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-purple/
4 October 2024,dr yanhee purple soap,FDA Advisory No.2024-1355 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL PURPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1355-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-purple/
4 October 2024,dr yanhee purple night collagen,FDA Advisory No.2024-1355 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL PURPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1355-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-purple/
4 October 2024,dr yanhee facial cream set skincare whitening melasma thailand rejuv set purple,FDA Advisory No.2024-1355 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR YANHEE FACIAL CREAM SET SKINCARE WHITENING MELASMA THAILAND REJUV SET ORIGINAL PURPLE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1355-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-cream-set-skincare-whitening-melasma-thailand-rejuv-set-original-purple/
4 October 2024,celavi facial mask tea tree,FDA Advisory No.2024-1354 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CELAVI FACIAL MASK TEA TREE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1354-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-celavi-facial-mask-tea-tree/
4 October 2024,balm it all argan balm infused with cocoa and shea butters,FDA Advisory No.2024-1383 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “BALM IT ALL! ARGAN BALM INFUSED WITH COCOA AND SHEA BUTTERS”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1383-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-balm-it-all-argan-balm-infused-with-cocoa-and-shea-butters/
4 October 2024,sierra bees madre magic all over moisturizer for face and body,FDA Advisory No.2024-1382 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “SIERRA BEES MADRE MAGIC ALL-OVER MOISTURIZER FOR FACE AND BODY”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1382-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-sierra-bees-madre-magic-all-over-moisturizer-for-face-and-body/
4 October 2024,summer wind tawas powder,FDA Advisory No.2024-1381 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “SUMMER WIND TAWAS POWDER”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1381-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-summer-wind-tawas-powder/
4 October 2024,korean white kojic diamond peel whitening soap,FDA Advisory No.2024-1380 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “KOREAN WHITE KOJIC DIAMOND PEEL WHITENING SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1380-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-korean-white-kojic-diamond-peel-whitening-soap/
4 October 2024,magnifique white gluta 3x intense whitening with vitamin c,FDA Advisory No.2024-1379 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “MAGNIFIQUE WHITE GLUTA 3X INTENSE WHITENING WITH VITAMIN C”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1379-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-magnifique-white-gluta-3x-intense-whitening-with-vitamin-c/
4 October 2024,gwtg by natureskin matte sun stick spf50 pa,FDA Advisory No.2024-1378 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “GWTG BY NATURE’SKIN MATTE SUN STICK SPF50 + PA++++”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1378-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-gwtg-by-natureskin-matte-sun-stick-spf50-pa/
4 October 2024,pure black eau de toilette natural spray,FDA Advisory No.2024-1376 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “PURE BLACK EAU DE TOILETTE NATURAL SPRAY”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1376-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pure-black-eau-de-toilette-natural-spray/
4 October 2024,zuau sakura niacinamide body lotion,FDA Advisory No.2024-1375 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ZUAU SAKURA NIACINAMIDE BODY LOTION”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1375-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-zuau-sakura-niacinamide-body-lotion/
4 October 2024,jmella in france sparkling rose hair shampoo,FDA Advisory No.2024-1374 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “JMELLA IN FRANCE SPARKLING ROSE HAIR SHAMPOO”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1374-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-jmella-in-france-sparkling-rose-hair-shampoo/
4 October 2024,jmella in france blooming peony hair shampoo,FDA Advisory No.2024-1373 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “JMELLA IN FRANCE BLOOMING PEONY HAIR SHAMPOO”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1373-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-jmella-in-france-blooming-peony-hair-shampoo/
4 October 2024,dr yanhee melasma freckles set blue night collagen,FDA Advisory No.2024-1372 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR. YANHEE FACIAL SET SKINCARE WHITENING MELASMA ANTI AGING ACNE SOFT THAILAND REJUV SET ORIGINAL MELASMA FRECKLES SET – BLUE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1372-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-set-skincare-whitening-melasma-anti-aging-acne-soft-thailand-rejuv-set-orig/
4 October 2024,dr yanhee melasma freckles set blue soap,FDA Advisory No.2024-1372 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR. YANHEE FACIAL SET SKINCARE WHITENING MELASMA ANTI AGING ACNE SOFT THAILAND REJUV SET ORIGINAL MELASMA FRECKLES SET – BLUE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1372-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-set-skincare-whitening-melasma-anti-aging-acne-soft-thailand-rejuv-set-orig/
4 October 2024,dr yanhee melasma freckles set blue night cream,FDA Advisory No.2024-1372 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR. YANHEE FACIAL SET SKINCARE WHITENING MELASMA ANTI AGING ACNE SOFT THAILAND REJUV SET ORIGINAL MELASMA FRECKLES SET – BLUE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1372-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-set-skincare-whitening-melasma-anti-aging-acne-soft-thailand-rejuv-set-orig/
4 October 2024,dr yanhee melasma freckles set blue sunblock,FDA Advisory No.2024-1372 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR. YANHEE FACIAL SET SKINCARE WHITENING MELASMA ANTI AGING ACNE SOFT THAILAND REJUV SET ORIGINAL MELASMA FRECKLES SET – BLUE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1372-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-set-skincare-whitening-melasma-anti-aging-acne-soft-thailand-rejuv-set-orig/
4 October 2024,dr yanhee melasma freckles set blue one night serum,FDA Advisory No.2024-1372 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR. YANHEE FACIAL SET SKINCARE WHITENING MELASMA ANTI AGING ACNE SOFT THAILAND REJUV SET ORIGINAL MELASMA FRECKLES SET – BLUE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1372-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-set-skincare-whitening-melasma-anti-aging-acne-soft-thailand-rejuv-set-orig/
4 October 2024,dr yanhee facial set skincare whitening melasma anti aging acne soft thailand rejuv set melasma freckles set blue,FDA Advisory No.2024-1372 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “DR. YANHEE FACIAL SET SKINCARE WHITENING MELASMA ANTI AGING ACNE SOFT THAILAND REJUV SET ORIGINAL MELASMA FRECKLES SET – BLUE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1372-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dr-yanhee-facial-set-skincare-whitening-melasma-anti-aging-acne-soft-thailand-rejuv-set-orig/
4 October 2024,cerave moisturising lotion for dry to very dry skin,FDA Advisory No.2024-1371 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CERAVE MOISTURISING LOTION FOR DRY TO VERY DRY SKIN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1371-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-cerave-moisturising-lotion-for-dry-to-very-dry-skin/
4 October 2024,jmella blooming peony body scrub wash,FDA Advisory No.2024-1370 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “JMELLA BLOOMING PEONY BODY SCRUB WASH”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1370-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-jmella-blooming-peony-body-scrub-wash/
30 September 2024,la bella transparant whitening beauty soap,FDA Advisory No.2024-1347 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “LA BELLA SET”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1347-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-la-bella-set/
30 September 2024,la bella night cream,FDA Advisory No.2024-1347 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “LA BELLA SET”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1347-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-la-bella-set/
30 September 2024,la bella day cream,FDA Advisory No.2024-1347 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “LA BELLA SET”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1347-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-la-bella-set/
30 September 2024,la bella set,FDA Advisory No.2024-1347 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “LA BELLA SET”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1347-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-la-bella-set/
30 September 2024,porbida bleaching soap,FDA Advisory No.2024-1346 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “PORBIDA BLEACHING SOAP”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1346-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-porbida-bleaching-soap/
30 September 2024,celavi facial mask pomegranate,FDA Advisory No.2024-1345 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CELAVI FACIAL MASK POMEGRANATE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1345-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-celavi-facial-mask-pomegranate/
30 September 2024,bys magic drops hydrating serum,FDA Advisory No.2024-1344 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “BYS MAGIC DROPS HYDRATING SERUM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1344-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-bys-magic-drops-hydrating-serum/
30 September 2024,reems niacinamide brightening serum,FDA Advisory No.2024-1343 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “REEMS NIACINAMIDE BRIGHTENING SERUM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1343-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-reems-niacinamide-brightening-serum/
30 September 2024,attitude live consciously natural body lotion soothing and calming chamomile enriched with oatmeal,FDA Advisory No.2024-1342 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ATTITUDE LIVE CONSCIOUSLY NATURAL BODY LOTION SOOTHING AND CALMING CHAMOMILE ENRICHED WITH OATMEAL”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1342-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-attitude-live-consciously-natural-body-lotion-soothing-and-calming-chamomile-enriched-with-oa/
30 September 2024,super moringa aromatherapy oil,FDA Advisory No.2024-1341 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “SUPER MORINGA AROMATHERAPY OIL”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1341-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-super-moringa-aromatherapy-oil/
30 September 2024,nu pore panda character mask fresh,FDA Advisory No.2024-1340 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “NU-PORE PANDA CHARACTER MASK – FRESH”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1340-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-nu-pore-panda-character-mask-fresh/
30 September 2024,chap ice lip balm spf 4,FDA Advisory No.2024-1339 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CHAP ICE LIP BALM SPF 4 (ORIGINAL)”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1339-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-chap-ice-lip-balm-spf-4-original/
30 September 2024,celavi hyaluronic acid brightening moisturizing facial mask,FDA Advisory No.2024-1338 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CELAVI HYALURONIC ACID BRIGHTENING & MOISTURIZING FACIAL MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1338-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-celavi-hyaluronic-acid-brightening-moisturizing-facial-mask/
30 September 2024,celavi vitamin c vitalizes and relieves facial mask,FDA Advisory No.2024-1337 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CELAVI VITAMIN C VITALIZES AND RELIEVES FACIAL MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1337-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-celavi-vitamin-c-vitalizes-and-relieves-facial-mask/
26 September 2024,celavi soda bubble mask,FDA Advisory No.2024-1336 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “CELAVI SODA BUBBLE MASK”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1336-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-celavi-soda-bubble-mask/
26 September 2024,samantha professional hair colorant chocolate brown s 4 41,FDA Advisory No.2024-1335 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “SAMANTHA PROFESSIONAL HAIR COLORANT CHOCOLATE BROWN S-4.41”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2024-1335-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-samantha-professional-hair-colorant-chocolate-brown-s-4-41/
